"nb_postcode","agricultural_land","national_parks","agricultural_land_band","national_parks_band"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4350,"172815.840621762","0.10962638951","100,000-1,000,000","15-25%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
4352,"1703098.31356084","0.098532995265","1,000,000-10,000,000","5-10%"
